Id,Category
812,2
813,1
814,4
815,1
816,1
817,1
818,1
819,1
820,1
821,1
822,2
823,1
824,2
825,2
826,2
827,1
828,3
829,1
830,2
831,3
832,1
833,1
834,1
835,1
836,2
837,3
838,1
839,2
840,3
841,4
842,2
843,3
844,3
845,1
846,2
847,2
848,1
849,1
850,1
851,2
852,1
853,1
854,2
855,1
856,2
857,1
858,1
859,2
860,2
861,2
862,1
863,1
864,1
865,1
866,2
867,2
868,1
869,1
870,2
871,2
872,2
873,2
874,2
875,1
876,1
877,1
878,1
879,3
880,2
881,1
882,1
883,1
884,1
885,1
886,2
887,2
888,1
889,1
890,1
891,2
892,2
893,3
894,1
895,1
896,3
897,1
898,2
899,1
900,2
901,3
902,3
903,2
904,1
905,1
906,1
907,1
908,1
909,0
910,1
911,2
912,2
913,2
914,2
915,2
916,1
917,1
918,1
919,0
920,1
921,3
922,2
923,1
924,1
925,1
926,0
927,0
928,1
929,1
930,3
931,3
932,0
933,0
934,1
935,1
936,2
937,2
938,1
939,4
940,4
941,3
942,2
943,2
944,0
945,1
946,1
947,1
948,2
949,1
950,1
951,1
952,1
953,3
954,3
955,4
956,2
957,1
958,2
959,2
960,2
961,1
962,1
963,4
964,1
965,2
966,0
967,2
968,3
969,1
970,2
971,1
972,3
973,2
974,4
975,1
976,4
977,3
978,2
979,3
980,1
981,1
982,3
983,2
984,1
985,1
986,3
987,2
988,2
989,1
990,4
991,0
992,1
993,1
994,4
995,1
996,4
997,3
998,2
999,2
1000,2
1001,2
1002,4
1003,2
1004,1
1005,2
1006,1
1007,1
1008,1
1009,2
1010,2
1011,1
1012,3
1013,1
1014,2
1015,1
1016,3
1017,1
1018,2
1019,1
1020,0
1021,1
1022,3
1023,1
1024,1
1025,3
1026,2
1027,1
1028,3
1029,2
1030,1
1031,2
1032,4
1033,1
1034,4
1035,0
1036,3
1037,1
1038,4
1039,1
1040,4
1041,1
1042,0
1043,1
1044,1
1045,2
1046,1
1047,4
1048,0
1049,1
1050,2
1051,0
1052,1
1053,1
1054,3
1055,2
1056,2
1057,1
1058,1
1059,2
1060,2
1061,1
1062,2
1063,1
1064,1
1065,1
1066,1
1067,2
1068,1
1069,2
1070,1
1071,2
1072,2
1073,1
1074,2
1075,1
1076,1
1077,2
1078,2
1079,1
1080,3
1081,2
1082,1
1083,3
1084,1
1085,1
1086,3
1087,2
1088,1
1089,3
1090,1
1091,3
1092,1
1093,1
1094,3
1095,1
1096,1
1097,1
1098,1
1099,3
1100,1
1101,4
1102,2
1103,4
1104,1
1105,1
1106,2
1107,2
1108,2
1109,1
1110,1
1111,1
1112,3
1113,4
1114,3
1115,1
1116,1
1117,1
1118,1
1119,3
1120,1
1121,2
1122,1
1123,1
1124,1
1125,1
1126,1
1127,1
1128,3
1129,2
1130,3
1131,1
1132,2
1133,1
1134,3
1135,1
1136,1
1137,3
1138,2
1139,1
1140,1
1141,1
1142,1
1143,2
1144,2
1145,1
1146,2
1147,1
1148,0
1149,1
1150,0
1151,1
1152,1
1153,1
1154,1
1155,1
1156,1
1157,3
1158,1
1159,3
1160,1
1161,1
1162,1
1163,1
1164,1
1165,1
1166,1
1167,2
1168,1
1169,1
1170,0
1171,3
1172,2
1173,2
1174,1
1175,2
1176,0
1177,1
1178,2
1179,1
1180,1
1181,2
1182,1
1183,1
1184,1
1185,4
1186,1
1187,1
1188,2
1189,2
1190,2
1191,1
1192,1
1193,1
1194,4
1195,3
1196,2
1197,1
1198,1
1199,1
1200,3
1201,3
1202,1
1203,3
1204,1
1205,1
1206,1
1207,1
1208,3
1209,3
1210,2
1211,1
1212,1
1213,2
1214,0
1215,1
1216,4
1217,2
1218,2
1219,4
1220,3
1221,1
1222,1
1223,0
1224,2
1225,1
1226,1
1227,1
1228,1
1229,1
1230,1
1231,2
1232,3
1233,1
1234,1
1235,3
1236,3
1237,1
1238,1
1239,2
1240,3
1241,2
1242,1
1243,2
1244,3
1245,1
1246,1
1247,4
1248,3
1249,2
1250,1
1251,3
1252,4
1253,1
1254,0
1255,1
1256,1
1257,1
1258,1
1259,1
1260,3
1261,3
1262,1
1263,2
1264,4
1265,2
1266,2
1267,2
1268,1
1269,0
1270,2
1271,1
1272,1
1273,2
1274,3
1275,4
1276,1
1277,4
1278,3
1279,3
1280,4
1281,2
1282,1
1283,1
1284,1
1285,1
1286,2
1287,1
1288,2
1289,4
1290,3
1291,2
1292,1
1293,2
1294,2
1295,1
1296,1
1297,3
1298,1
1299,1
1300,3
1301,1
1302,2
1303,1
1304,1
1305,3
1306,1
1307,1
1308,1
1309,0
1310,1
1311,2
1312,1
1313,3
1314,1
1315,4
1316,1
1317,2
1318,1
1319,1
1320,1
1321,1
1322,1
1323,1
1324,2
1325,0
1326,4
1327,1
1328,1
1329,3
1330,3
1331,1
1332,1
1333,1
1334,0
1335,2
1336,1
1337,1
1338,2
1339,0
1340,2
1341,4
1342,2
1343,4
1344,1
1345,1
1346,2
1347,2
1348,1
1349,1
1350,2
1351,1
1352,3
1353,4
1354,2
1355,2
1356,1
1357,2
1358,2
1359,3
1360,1
1361,1
1362,2
1363,2
1364,2
1365,2
1366,1
1367,1
1368,1
1369,1
1370,2
1371,1
1372,2
1373,1
1374,3
1375,1
1376,2
1377,1
1378,1
1379,2
1380,1
1381,2
1382,3
1383,4
1384,1
1385,1
1386,2
1387,2
1388,1
1389,1
1390,2
1391,1
1392,1
1393,1
1394,1
1395,3
1396,1
1397,2
1398,0
1399,1
1400,1
1401,1
1402,2
1403,2
1404,1
1405,1
1406,1
1407,1
1408,1
1409,2
1410,2
1411,1
1412,1
1413,2
1414,2
1415,1
1416,3
1417,2
1418,2
1419,2
1420,1
1421,0
1422,1
1423,1
1424,1
1425,1
1426,1
1427,1
1428,2
1429,3
1430,2
1431,1
1432,2
1433,3
1434,1
1435,3
1436,3
1437,1
1438,1
1439,1
1440,3
1441,1
1442,1
1443,1
1444,1
1445,1
1446,1
1447,2
1448,3
1449,0
1450,3
1451,1
1452,4
1453,0
1454,1
1455,0
1456,1
1457,4
1458,1
1459,1
1460,1
1461,2
1462,1
1463,2
1464,3
1465,1
1466,1
1467,1
1468,2
1469,2
1470,2
1471,1
1472,1
1473,1
1474,4
1475,1
1476,2
1477,1
1478,1
1479,1
1480,1
1481,2
1482,0
1483,1
1484,2
1485,3
1486,2
1487,1
1488,3
1489,4
1490,2
1491,1
1492,2
1493,1
1494,2
1495,1
1496,2
1497,0
1498,4
1499,1
1500,0
1501,1
1502,1
1503,3
1504,1
1505,2
1506,0
1507,3
1508,2
1509,3
1510,1
1511,1
1512,1
1513,2
1514,1
1515,2
1516,2
1517,0
1518,1
1519,2
1520,2
1521,3
1522,1
1523,1
1524,1
1525,1
1526,1
1527,1
1528,2
1529,2
1530,3
1531,1
1532,1
1533,1
1534,1
1535,1
1536,2
1537,1
1538,3
1539,1
1540,2
1541,1
1542,3
1543,2
1544,1
1545,1
1546,1
1547,1
1548,3
1549,1
1550,1
1551,2
1552,1
1553,1
1554,2
1555,1
1556,4
1557,2
1558,1
1559,2
1560,1
1561,4
1562,0
1563,2
1564,2
1565,3
1566,3
1567,1
1568,1
1569,2
1570,1
1571,1
1572,1
1573,0
1574,1
1575,2
1576,1
1577,3
1578,3
1579,0
1580,1
1581,1
1582,1
1583,3
1584,1
1585,1
1586,3
1587,1
1588,1
1589,1
1590,1
1591,2
1592,1
1593,3
1594,1
1595,2
1596,2
1597,1
1598,1
1599,1
1600,3
1601,2
1602,1
1603,1
1604,2
1605,4
1606,1
1607,2
1608,2
1609,1
1610,4
1611,2
1612,3
1613,1
1614,1
1615,1
1616,1
1617,3
1618,1
1619,1
1620,4
1621,1
1622,1
1623,3
1624,3
1625,2
1626,1
1627,1
1628,3
1629,1
1630,1
1631,3
1632,1
1633,1
1634,0
1635,1
1636,4
1637,0
1638,1
1639,2
1640,1
1641,1
1642,1
1643,1
1644,0
1645,1
1646,2
1647,1
1648,1
1649,1
1650,1
1651,1
1652,1
1653,1
1654,2
1655,1
1656,1
1657,2
1658,2
1659,2
1660,2
1661,2
1662,1
1663,1
1664,2
1665,3
1666,3
1667,1
1668,3
1669,1
1670,1
1671,3
1672,1
1673,1
1674,3
1675,1
1676,2
1677,1
1678,2
1679,1
1680,1
1681,2
1682,2
1683,1
1684,4
1685,2
1686,1
1687,1
1688,1
1689,2
1690,1
1691,3
1692,3
1693,0
1694,1
1695,1
1696,2
1697,1
1698,1
1699,1
1700,2
1701,1
1702,1
1703,0
1704,4
1705,0
1706,1
1707,1
1708,0
1709,1
1710,3
1711,2
1712,1
1713,1
1714,2
1715,3
1716,1
1717,1
1718,2
1719,0
1720,4
1721,2
1722,1
1723,1
1724,1
1725,3
1726,2
1727,2
1728,2
1729,0
1730,1
1731,1
1732,1
1733,1
1734,1
1735,1
1736,2
1737,1
1738,1
1739,3
1740,1
1741,1
1742,2
1743,2
1744,0
1745,2
1746,1
1747,1
1748,1
1749,3
1750,0
1751,4
1752,1
1753,1
1754,2
1755,2
1756,3
1757,1
1758,3
1759,1
1760,1
1761,1
1762,3
1763,1
1764,1
1765,2
1766,1
1767,1
1768,2
1769,2
1770,3
1771,3
1772,1
1773,1
1774,2
1775,1
1776,2
1777,2
1778,4
1779,3
1780,1
1781,2
1782,1
1783,3
1784,4
1785,1
1786,1
1787,1
1788,1
1789,3
1790,3
1791,1
1792,1
1793,1
1794,2
1795,1
1796,4
1797,1
1798,1
1799,1
1800,2
1801,1
1802,2
1803,1
1804,3
1805,1
1806,4
1807,2
1808,1
1809,1
1810,3
1811,1
1812,1
1813,2
1814,3
1815,1
1816,1
1817,3
1818,1
1819,2
1820,1
1821,3
1822,1
1823,2
1824,1
1825,2
1826,1
1827,3
1828,2
1829,1
1830,1
1831,1
1832,2
1833,2
1834,1
1835,3
1836,3
1837,1
1838,3
1839,2
1840,4
1841,1
1842,1
1843,2
1844,1
1845,2
1846,2
1847,1
1848,0
1849,1
1850,1
1851,4
1852,1
1853,2
1854,1
1855,2
1856,2
1857,3
1858,1
1859,1
1860,1
1861,1
1862,3
1863,1
1864,1
1865,1
1866,1
1867,3
1868,2
1869,1
1870,1
1871,1
1872,1
1873,1
1874,1
1875,1
1876,2
1877,1
1878,0
1879,3
1880,1
1881,1
1882,1
1883,2
1884,1
1885,1
1886,0
1887,1
1888,1
1889,1
1890,2
1891,1
1892,1
1893,2
1894,1
1895,3
1896,1
1897,1
1898,2
1899,1
1900,0
1901,1
1902,1
1903,1
1904,3
1905,3
1906,1
1907,2
1908,1
1909,3
1910,1
1911,0
1912,1
1913,1
1914,1
1915,1
1916,2
1917,3
1918,1
1919,3
1920,2
1921,1
1922,1
1923,1
1924,2
1925,1
1926,1
1927,2
1928,1
1929,1
1930,1
1931,1
1932,2
1933,1
1934,2
1935,4
1936,2
1937,1
1938,2
1939,1
1940,0
1941,1
1942,3
1943,2
1944,1
1945,1
1946,1
1947,1
1948,1
1949,2
1950,1
1951,3
1952,0
1953,1
1954,4
1955,1
1956,1
1957,1
1958,1
1959,1
1960,3
1961,4
1962,1
1963,1
1964,1
1965,2
1966,1
1967,1
1968,2
1969,1
1970,1
1971,1
1972,1
1973,1
1974,2
1975,1
1976,1
1977,1
1978,0
1979,1
1980,2
1981,2
1982,2
1983,1
1984,1
1985,1
1986,1
1987,1
1988,1
1989,0
1990,2
1991,2
1992,1
1993,2
1994,1
1995,1
1996,1
1997,1
1998,1
1999,3
2000,2
2001,1
2002,3
2003,4
2004,1
2005,3
2006,3
2007,1
2008,1
2009,2
2010,2
2011,2
2012,3
2013,1
2014,3
2015,3
2016,1
2017,2
2018,2
2019,4
2020,2
2021,2
2022,0
2023,1
2024,1
2025,1
2026,2
2027,2
2028,1
2029,1
2030,1
2031,0
2032,0
2033,3
2034,1
2035,1
2036,1
2037,2
2038,1
2039,4
2040,1
2041,1
2042,3
2043,2
2044,1
2045,2
2046,3
2047,1
2048,1
2049,1
2050,2
2051,1
2052,1
2053,1
2054,1
2055,1
2056,1
2057,2
2058,2
2059,2
2060,1
2061,1
2062,2
2063,3
2064,1
2065,1
2066,1
2067,3
2068,2
2069,2
2070,1
2071,2
2072,2
2073,2
2074,1
2075,1
2076,1
2077,3
2078,1
2079,3
2080,2
2081,1
2082,1
2083,3
2084,2
2085,1
2086,1
2087,2
2088,1
2089,1
2090,2
2091,1
2092,1
2093,1
2094,1
2095,1
2096,1
2097,1
2098,2
2099,1
2100,1
2101,3
2102,3
2103,4
2104,1
2105,1
2106,0
2107,1
2108,3
2109,2
2110,1
2111,1
2112,1
2113,1
2114,1
2115,2
2116,1
2117,4
2118,2
2119,1
2120,1
2121,3
2122,0
2123,1
2124,1
2125,1
2126,2
2127,1
2128,1
2129,2
2130,2
2131,1
2132,1
2133,1
2134,1
2135,2
2136,1
2137,2
2138,3
2139,0
2140,1
2141,1
2142,1
2143,2
2144,1
2145,1
2146,1
2147,3
2148,1
2149,2
2150,1
2151,1
2152,2
2153,1
2154,2
2155,3
2156,1
2157,2
2158,0
2159,1
2160,1
2161,1
2162,1
2163,1
2164,1
2165,3
2166,1
2167,3
2168,1
2169,2
2170,1
2171,2
2172,1
2173,3
2174,2
2175,2
2176,2
2177,3
2178,1
2179,1
2180,1
2181,1
2182,1
2183,1
2184,1
2185,1
2186,1
2187,1
2188,3
2189,1
2190,1
2191,2
2192,2
2193,3
2194,1
2195,2
2196,1
2197,0
2198,2
2199,1
2200,0
2201,1
2202,3
2203,2
2204,2
2205,1
2206,1
2207,3
2208,1
2209,4
2210,2
2211,1
2212,1
2213,2
2214,3
2215,1
2216,2
2217,1
2218,0
2219,2
2220,3
2221,1
2222,2
2223,2
2224,1
2225,1
2226,1
2227,1
2228,1
2229,1
2230,1
2231,4
2232,1
2233,2
2234,1
2235,1
2236,1
2237,3
2238,1
2239,2
2240,1
2241,1
2242,1
2243,1
2244,2
2245,2
2246,3
2247,0
2248,1
2249,1
2250,3
2251,1
2252,1
2253,2
2254,1
2255,3
2256,3
2257,1
2258,1
2259,1
2260,3
2261,1
2262,1
2263,3
2264,0
2265,1
2266,1
2267,2
2268,2
2269,1
2270,4
2271,1
2272,3
2273,2
2274,2
2275,1
2276,1
2277,0
2278,2
2279,2
2280,2
2281,3
2282,3
2283,1
2284,1
2285,1
2286,1
2287,1
2288,1
2289,1
2290,2
2291,4
2292,1
2293,3
2294,3
2295,1
2296,1
2297,2
2298,1
2299,1
2300,2
2301,1
2302,1
2303,3
2304,2
2305,3
2306,2
2307,1
2308,1
2309,1
2310,2
2311,1
2312,2
2313,3
2314,2
2315,1
2316,2
2317,3
2318,1
2319,2
2320,3
2321,1
2322,1
2323,3
2324,4
2325,1
2326,1
2327,2
2328,1
2329,1
2330,1
2331,2
2332,2
2333,1
2334,1
2335,1
2336,1
2337,1
2338,3
2339,1
2340,1
2341,1
2342,2
2343,3
2344,1
2345,1
2346,1
2347,1
2348,1
2349,1
2350,1
2351,2
2352,2
2353,1
2354,1
2355,2
2356,2
2357,2
2358,2
2359,1
2360,4
2361,1
2362,1
2363,1
2364,0
2365,1
2366,2
2367,3
2368,2
2369,1
2370,0
2371,1
2372,1
2373,1
2374,1
2375,1
2376,4
2377,3
2378,2
2379,1
2380,0
2381,1
2382,1
2383,1
2384,3
2385,3
2386,2
2387,1
2388,3
2389,1
2390,2
2391,2
2392,3
2393,4
2394,1
2395,1
2396,1
2397,1
2398,1
2399,2
2400,1
2401,1
2402,2
2403,3
2404,2
2405,2
2406,3
2407,0
2408,1
2409,1
2410,1
2411,2
2412,1
2413,2
2414,2
2415,2
2416,2
2417,0
2418,2
2419,2
2420,1
2421,1
2422,1
2423,1
2424,1
2425,0
2426,3
2427,1
2428,2
2429,1
2430,2
2431,2
2432,2
2433,1
2434,2
2435,1
2436,1
2437,1
2438,3
2439,3
2440,1
2441,0
2442,3
2443,1
2444,1
2445,3
2446,1
2447,1
2448,2
2449,1
2450,2
2451,2
2452,2
2453,1
2454,1
2455,1
2456,2
2457,2
2458,2
2459,3
2460,1
2461,1
2462,1
2463,1
2464,1
2465,1
2466,2
2467,1
2468,3
2469,1
2470,1
2471,2
2472,4
2473,1
2474,1
2475,2
2476,1
2477,1
2478,1
2479,1
2480,1
2481,1
2482,1
2483,1
2484,1
2485,1
2486,3
2487,3
2488,1
2489,2
2490,2
2491,1
2492,1
2493,0
2494,0
2495,1
2496,1
2497,2
2498,1
2499,2
2500,4
2501,3
2502,1
2503,1
2504,2
2505,1
2506,1
2507,2
2508,1
2509,1
2510,2
2511,1
2512,1
2513,3
2514,1
2515,2
2516,3
2517,0
2518,4
2519,0
2520,1
2521,1
2522,1
2523,3
2524,1
2525,3
2526,2
2527,1
2528,1
2529,2
2530,1
2531,3
2532,3
2533,1
2534,3
2535,3
2536,2
2537,1
2538,1
2539,1
2540,1
2541,1
2542,1
2543,2
2544,2
2545,1
2546,1
2547,1
2548,2
2549,1
2550,1
2551,1
2552,1
2553,4
2554,1
2555,1
2556,2
2557,1
2558,0
2559,1
2560,0
2561,2
2562,1
2563,1
2564,2
2565,3
2566,2
2567,2
2568,1
2569,3
2570,1
2571,1
2572,1
2573,2
2574,2
2575,1
2576,1
2577,1
2578,2
2579,1
2580,0
2581,1
2582,2
2583,1
2584,2
2585,2
2586,2
2587,1
2588,2
2589,1
2590,2
2591,2
2592,2
2593,1
2594,2
2595,1
2596,1
2597,1
2598,2
2599,1
2600,4
2601,2
2602,1
2603,1
2604,2
2605,1
2606,1
2607,4
2608,2
2609,1
2610,3
2611,3
2612,1
2613,0
2614,3
2615,1
2616,4
2617,2
2618,2
2619,1
2620,1
2621,2
2622,1
2623,1
2624,3
2625,1
2626,1
2627,2
2628,3
2629,1
2630,4
2631,1
2632,1
2633,1
2634,1
2635,2
2636,2
2637,1
2638,1
2639,1
2640,3
2641,1
2642,2
2643,1
2644,3
2645,1
2646,1
2647,1
2648,1
2649,3
2650,2
2651,2
2652,2
2653,1
2654,2
2655,2
2656,2
2657,3
2658,1
2659,2
2660,0
2661,3
2662,1
2663,3
2664,1
2665,3
2666,3
2667,1
2668,1
2669,4
2670,2
2671,3
2672,2
2673,1
2674,1
2675,1
2676,1
2677,1
2678,0
2679,1
2680,2
2681,1
2682,4
2683,3
2684,2
2685,3
2686,3
2687,2
2688,1
2689,4
2690,0
2691,2
2692,2
2693,2
2694,1
2695,1
2696,3
2697,0
2698,1
2699,2
2700,2
2701,1
2702,1
2703,2
2704,1
2705,1
2706,2
2707,3
2708,1
2709,3
2710,1
2711,2
2712,3
2713,1
2714,1
2715,0
2716,1
2717,2
2718,2
2719,1
2720,3
2721,0
2722,1
2723,2
2724,3
2725,1
2726,1
2727,0
2728,1
2729,2
2730,1
2731,3
2732,2
2733,1
2734,1
2735,2
2736,2
2737,2
2738,1
2739,1
2740,1
2741,1
2742,1
2743,1
2744,3
2745,1
2746,1
2747,2
2748,1
2749,4
2750,1
2751,1
2752,2
2753,1
2754,2
2755,1
2756,0
2757,2
2758,2
2759,1
2760,1
2761,2
2762,2
2763,1
2764,2
2765,3
2766,1
2767,3
2768,3
2769,2
2770,3
2771,3
2772,1
2773,1
2774,1
2775,2
2776,2
2777,2
2778,1
2779,3
2780,1
2781,3
2782,1
2783,2
2784,2
2785,1
2786,3
2787,1
2788,3
2789,2
2790,1
2791,3
2792,3
2793,0
2794,2
2795,2
2796,1
2797,1
2798,1
2799,1
2800,1
2801,1
2802,1
2803,1
2804,2
2805,0
2806,2
2807,1
2808,1
2809,3
2810,2
2811,1
2812,3
2813,1
2814,0
2815,1
2816,2
2817,0
2818,1
2819,1
2820,2
2821,2
2822,1
2823,1
2824,2
2825,2
2826,1
2827,1
2828,1
2829,0
2830,1
2831,2
2832,1
2833,2
2834,3
2835,3
2836,2
2837,0
2838,1
2839,1
2840,2
2841,2
2842,2
2843,1
2844,1
2845,1
2846,3
2847,1
2848,2
2849,4
2850,1
2851,1
2852,1
2853,1
2854,0
2855,1
2856,1
2857,3
2858,0
2859,2
2860,1
2861,2
2862,1
2863,3
2864,3
2865,3
2866,1
2867,1
2868,4
2869,2
2870,1
2871,4
2872,1
2873,1
2874,1
2875,1
2876,1
2877,1
2878,1
2879,1
2880,2
2881,3
2882,1
2883,4
2884,0
2885,1
2886,3
2887,0
2888,1
2889,1
2890,3
2891,3
2892,3
2893,1
2894,4
2895,1
2896,2
2897,1
2898,2
2899,3
2900,2
2901,3
2902,3
2903,3
2904,1
2905,1
2906,1
2907,2
2908,1
2909,3
2910,2
2911,1
2912,3
2913,1
2914,1
2915,1
2916,2
2917,1
2918,1
2919,3
2920,1
2921,2
2922,2
2923,1
2924,2
2925,2
2926,1
2927,1
2928,0
2929,1
2930,2
2931,1
2932,1
2933,4
2934,2
2935,2
2936,1
2937,1
2938,1
2939,2
2940,1
2941,3
2942,1
2943,1
2944,2
2945,3
2946,1
2947,3
2948,3
2949,1
2950,0
2951,1
2952,3
2953,1
2954,1
2955,1
2956,1
2957,1
2958,4
2959,1
2960,1
2961,1
2962,3
2963,2
2964,4
2965,1
2966,0
2967,3
2968,1
2969,2
2970,1
2971,3
2972,2
2973,2
2974,1
2975,1
2976,1
2977,1
2978,3
2979,2
2980,1
2981,2
2982,1
2983,1
2984,1
2985,1
2986,1
2987,1
2988,2
2989,4
2990,2
2991,1
2992,1
2993,1
2994,1
2995,3
2996,2
